"Title","Author","Main Genre","Sub Genre","Type","Rating","No. of People rated","Price","Number of Sub-genres"
"Echoes from Forgotten Mountains : Tibet in War and Peace","Jamyang Norbu","Religion","Buddhism","Hardcover",4.8,12,40.95,12
"BUDDHA: Spirituality For Leadership & Success","Pranay","Religion","Buddhism","Paperback",4.5,335,6.74,12
"The Buddha and His Dhamma (Hindi)","Dr. B.R. Ambedkar","Religion","Buddhism","Paperback",4.5,483,12.13,12
"How To Love","Thich Nhat Hanh","Religion","Buddhism","Paperback",4.7,4421,8.49,12
"Art of Communicating, The","Thich Nhat Hanh","Religion","Buddhism","Paperback",4.6,2735,19.36,12
"The Heart of the Buddha's Teaching: Transforming Suffering into Peace, Joy, and Liberation","René Ruiz","Religion","Buddhism","Audible Audiobook",4.5,6712,48.76,12
"True Love: A Practice for Awakening the Heart","Thich Nhat Hanh","Religion","Buddhism","Mass Market Paperback",4.7,2248,16.5,12
"Japanese Death Poems : Written by Zen Monks and Haiku Poets on the Verge of Death","Yoel Hoffmann (Compiled by)","Religion","Buddhism","Paperback",4.7,564,16.16,12
"The Tibetan Book of the Dead","W.Y. Evans Wentz","Religion","Buddhism","Paperback",4.3,286,9.7,12
"Zen and the Art of Motorcycle Maintenance : 40th Anniversary Edition","Robert Pirsig","Religion","Buddhism","Paperback",4.5,11639,18.87,12
"The Buddha Said: Meeting the Challenge of Life's Difficulties","Osho","Religion","Buddhism","Audible Audiobook",4.6,93,28.43,12
"MAIN KAUN HOON : म�?ं कौन हू�?? (Hindi Edition) by Swami Vivekanand: Exploring Self-Identity","SWAMI VIVEKANANDA","Religion","Buddhism","Kindle Edition",4.3,211,2.52,12
"Siddhartha (Deluxe Hardbound Edition)","Hermann Hesse","Religion","Buddhism","Kindle Edition",4.5,19200,0.8,12
"When Things Fall Apart: Heart Advice for Difficult Times","Pema Chodron","Religion","Buddhism","Audible Audiobook",4.5,9503,26.15,12
"NO MUD, NO LOTUS: The Art of Transforming Suffering","Hanh","Religion","Buddhism","Kindle Edition",4.6,5376,11.42,12
"HAPPY MONEY","Ken Honda","Religion","Buddhism","Paperback",4.6,1796,15.24,12
"The Long Road turns to Joy: A Guide To Walking Meditation [Paperback] Thich Nhat Hanh","Thich Nhat Hanh","Religion","Buddhism","Paperback",4.5,164,7.28,12
"Raja Yoga (Swami Vivekananda Motivational & Inspirational Book) - Unleashing Inner Power: Swami Vivekananda's Guide to Raja Yoga for Motivation and Inspiration","Swami Vivekananda","Religion","Buddhism","Kindle Edition",4.6,1005,2.5,12
"MY HANUMAN CHALISA","DEVDUTT PATTANAIK","Religion","Hinduism","Kindle Edition",4.6,1828,10.14,12
"Bhagavad Gita [Deluxe Hardbound Edition] Sacred Text for Self-Realization and Spiritual Enlightenment | Discover Ancient Wisdom | Timeless Religious Teachings | Book on India’s Vedic Wisdom","Anonymous","Religion","Hinduism","Hardcover",4.7,2064,11.11,12
"Bhagvad Gita As It Is English New Edition","A. C. Bhaktivedanta Swami Prabhupad","Religion","Hinduism","Hardcover",4.8,6642,15.04,12
"Autobiography of a Yogi (Complete Original Edition)","Paramahansa Yogananda","Religion","Hinduism","Paperback",4.7,9948,5.29,12
"The Bhagwat Gita : Symphony of the Spirit (Hindi)","RR Varma","Religion","Hinduism","Paperback",4.5,1900,11.11,12
"Shrimad Bhagvad Gita - Yatharup - (Hindi Language) - [ORIGINAL - As it Is] - by ISKCON - A.C. Baktivedanta Swami Prabhupada - 2024/Ed.","A.C. Bhaktivendanta Swami Prabhupada","Religion","Hinduism","Hardcover",5,10,12.08,12
"Bhagvad Gita As It Is English New Edition","His Divine Grace A.C. Bhaktivedanta Swami Prabhupada","Religion","Hinduism","Hardcover",4.7,10961,15.04,12
"Hanuman Chalisa - Hanuman Chalisa Pocket Size Book (Hindi & English) - Gods of India","Goswami Tulsidas","Religion","Hinduism","Hardcover",4.8,71,6.7,12
"Shri Ram Charitmanas Gita Press Ramcharitmanas, Tulsidas Krit Ramcharitmanas, Code-81,(Hardcover, Hindi, Goswami Tulsidas)","Gita Press Gorakhpur","Religion","Hinduism","Hardcover",4.8,1649,16.01,12
"The Shiva Sutras","Ranjit Chaudhri","Religion","Hinduism","Paperback",4.7,1674,7.48,12
"The Upanishads (Deluxe Silk Hardbound)","Translated and Commentated by Swami Paramananda","Religion","Hinduism","Hardcover",4.3,905,9.17,12
"Bhagavad Gita As It Is MARATHI","A.C. Bhaktivedanta Swami Prabhupada","Religion","Hinduism","Hardcover",4.8,531,10.58,12
"Hanuman Chalisa Pocket Book ( Hindi, Roman Hindi) Hardbound Premium Edition in a Gift Case","Servdharm","Religion","Hinduism","Hardcover",4.8,613,12.28,12
"Hanuman Chalisa Pocket Size Book In Hindi [Pack Of 1] - Hanuman Chalisa Book In Hindi Geeta Press - Hanuman Chalisa By Geeta Press","Hanuman chalisa","Religion","Hinduism","Paperback",4.7,155,0.05,12
"Shiva Purana - English H.B.","Dreamland Publications","Religion","Hinduism","Kindle Edition",4.6,216,20.38,12
"The Sanatan Dharam: True Source of all Science","Vivaan Prashant Karulkar","Religion","Hinduism","Hardcover",5,5,19.37,12
"Ramrajya (Hindi)","Ashutosh Rana","Religion","Hinduism","Hardcover",4.7,1862,19.36,12
"Gita Press Durga Saptashati Book (Code 1281) (Hindi) Hardcover","Geeta press gorakhpur","Religion","Hinduism","Hardcover",4.7,1059,2.18,12
"Shiv Puran (Hindi)","Vinay","Religion","Hinduism","Kindle Edition",4.3,388,5.23,12
"Bhavishya Malika Puran / भविष्य मालिका प�?राण: 2032 से सत्य य�?ग की श�?र�?आत... / 2032 se Satya Yug ki Shuruaat...","Pandit Shri Kashinath Mishr Ji","Religion","Hinduism","Paperback",4,319,12.13,12
"Shri Rama Koti BIG/LARGE Size [Laksha naamaalu] 1book by Saibhadrakali [Paperback] Saibhadrakali","Saibhadrakali","Religion","Hinduism","Paperback",4.7,167,6.31,12
"Mahabharat: A Saga Nonpareil","Sadhguru","Religion","Hinduism","Audible Audiobook",0,0,45.51,12
"The Bhagwat Gita","R.R. Varma","Religion","Hinduism","Paperback",4.6,965,9.17,12
"Swami Vivekanand (Set of 4 Books) (Hindi) - Karmyog, Rajyog, Gyanyog, Bhaktiyog","Swami Vivekanand","Religion","Hinduism","Paperback",4.6,1512,18.87,12
"Bhagavad Gita As It Is (Kannada) - 165/-","A.C. Bhaktivedanta Swami Prabhupada","Religion","Hinduism","Hardcover",4.7,1081,14.51,12
"Sankshipt Shiv Puran ( Gitapress Gorakhpur ) In 4 Volumes","Geeta Press","Religion","Hinduism","Hardcover",4.7,1173,16.01,12
"Shri Ramcharitmanas By Goswami Tulsidasji - With Meaning Explained In Hindi Code 82 Hardcover Best Quality Page","Gita Press Gorakhpur","Religion","Hinduism","Hardcover",4.7,263,9.12,12
"AGHORA :AT THE LEFT HAND OF GOD","Robert Svobod","Religion","Hinduism","Paperback",4.6,1569,12.42,12
"THE RAMAYANA : A COMPLETE RAMAYANA IN ENGLISH WITH ALL 7 KANDAS","SRI VALMIKI MUNI","Religion","Hinduism","Hardcover",4.7,111,13.88,12
"Shri Durga Saptashati [Hardcover] Gita Press Gorakhpur","Gita Press Gorakhpur","Religion","Hinduism","Hardcover",4.8,220,3.88,12
"Garuda Purana and Other Hindu Ideas on Death, Rebirth and Immortality","Devdutt Pattanaik","Religion","Hinduism","Paperback",4.6,198,13.59,12
"Vidur Neeti (Code 136)","GEETA PRESS","Religion","Hinduism","Paperback",4.4,116,0.92,12
"AGHORA II KUNDALINI","Robert Svobod","Religion","Hinduism","Paperback",4.6,899,12.42,12
"Secrets of Divine Love : A Spiritual Journey into the Heart of Islam","A.Helwa","Religion","Islam","Paperback",4.7,7216,11.01,12
"The Holy Quran In Urdu Translation In Roman Script With Translitration & Arabic Text By Qari Faheemuddin Ahmed & Transliteration by Mohammad Abdul Haleem Eliasi","Allah SWT","Religion","Islam","Hardcover",4.8,222,16.55,12
"Peer e Kamil پیر کامل","Umera Ahmad","Religion","Islam","Paperback",4.7,284,18.87,12
"S ISLAMIC STORE original product - The Holy Quran English with New Edition Urdu Translation & Transliteration in Roman Script with Transliteration & Arabic Text 5 Star Paper Quality (HUDA QURAN)","Allah","Religion","Islam","Unknown Binding",4.9,788,16.5,12
"You Can Be The Happiest Women In The World (The route to happiness) Latest Edition","Dr.Aid al-Qarni","Religion","Islam","Hardcover",4.5,49,5.82,12
"The Sealed Nectar Biography of the Prophet ( Ar-Raheeq Al-Makhtum ) in English Language Indian good printed quality","Sheikh Safi-ur-Rahman al-Mubarkpuri","Religion","Islam","Hardcover",4.8,1440,11.6,12
"Five Basic Courses for Qur’anic Arabic in English","Dr. AbdulAzeez AbdulRaheem","Religion","Islam","Textbook Binding",4.8,295,24.16,12
"Great Women of Islam","Mahmood Ahmad Ghadanfar","Religion","Islam","Hardcover",4.7,518,6.6,12
"The Holy Quran With Colour Coded English Transliteration","Abdullah Yusuf Ali","Religion","Islam","Hardcover",4.8,764,29.02,12
"Five Basic Courses for Qur’anic Arabic in Urdu","Dr. AbdulAzeez AbdulRaheem","Religion","Islam","Textbook Binding",4.8,364,24.21,12
"The Ideal Muslimah: The True Islamic Personality of the Muslim Woman as Defined in the Quran and Sunnah","Muhammad Ali Hashimi","Religion","Islam","Hardcover",4.6,442,12.37,12
"Reclaim Your Heart: Personal Insights on breaking free from life's shackles","Yasmin Mogahed","Religion","Islam","Paperback",4.7,1919,9.17,12
"The Quran","Wahiduddin Khan","Religion","Islam","Paperback",4.6,588,8.69,12
"The Sealed Nectar","Safiur Rahman Al Mubarakpuri","Religion","Islam","Hardcover",4.8,1253,24.21,12
"Kulliyat e John Elia| کلیات ج�?ن الیا","John Elia","Religion","Islam","Hardcover",4.7,42,11.4,12
"S ISLAMIC STORE original product - The Holy Quran English with New Edition Urdu Translation & Transliteration in Roman Script with Transliteration & Arabic Text 5 Star Paper Quality (HUDA QURAN)","Maulana Qari","Religion","Islam","Unknown Binding",4.4,12,19.89,12
"The Easy Quran [Arabic Text with English Transliteration and Translation In EASY ENGLISH]","Allah","Religion","Islam","Hardcover",4.7,86,35.9,12
"Ayodhya: The Dark Night - The Secret History of Rama's Appearance In Babri Masjid","Krishna Jha","Religion","Islam","Paperback",4.4,183,17.76,12
"The Power of Du'a: A Practical Guide to Deepen Your Du’a, Transform Your Connection with Allah and Change Your Life","Aliyah Umm Raiyaan","Religion","Islam","Paperback",5,20,31.3,12
"A Handbook of Spiritual Medicine","Ibn Daud","Religion","Islam","Hardcover",4.8,142,58.18,12
"The Holy Quran (Arabic)","Baab as salaam","Religion","Islam","Hardcover",4.5,387,12.08,12
"Quran With Urdu Translation[English Words]","Maulana Muhammad Junaagadi","Religion","Islam","Hardcover",4.5,38,24.21,12
"Aurangzeb (PB): The Man and the Myth","Audrey Truschke","Religion","Islam","Paperback",4.3,1290,8.25,12
"Traceable Quran Workbook- Uthmani Naksh Script Juz Amma","Free Minds Club","Religion","Islam","Staple Bound",5,1,19.41,12
"The Qur'an","M A S Abdel Haleem","Religion","Islam","Paperback",4.7,6405,20.38,12
"The Noble Quran Tafseer Ahsanul Kalaam (Al -Qur'anul Kareem) -4 in 1","Dr. Mohammad Mohsin Khan","Religion","Islam","Hardcover",4.6,131,35.86,12
"Ar Raheequl Makhtoom (The Sealed Nectar) (Urdu in Roman English)","Maulana Safiur Rahman Al-Mubarakpuri","Religion","Islam","Hardcover",4.7,119,18.87,12
"Peer e Kamil | پیر کامل","Umera Ahmad","Religion","Islam","Paperback",4.7,28,18.68,12
"Don't Be Sad","Aaidh ibn Abdullah al-Qarni","Religion","Islam","Hardcover",4.7,394,10.43,12
"Sahih Al-Bukhari (Summarized) (First Edition, 1996/1417H)","Imam Bukhari (R.A)","Religion","Islam","Hardcover",4.7,480,16.93,12
"Pakistani Panj Surah – The Quranic Wisdom | English","Matiullah Jauhar Khan","Religion","Islam","Hardcover",4.7,81,16.98,12
"Stories of The Prophets","Al Imam Ibn Kathir","Religion","Islam","Hardcover",4.7,363,12.08,12
"Invaders and Infidels (Book 1): From Sindh to Delhi: The 500-Year Journey of Islamic Invasions","Sandeep Balakrishna","Religion","Islam","Paperback",4.7,519,18.87,12
"The Holy Quran In Urdu Translation In Roman Script With Transliteration & Arabic Text Best Quality Roman Quran Urdu Best For People Who cannot read Urdu","Maulana Qari Faheemuddin Ahmed Siddiqui","Religion","Islam","Hardcover",4.7,341,17.42,12
"HUDA ROMAN QURAN","Qari Faheemuddin Siddiqi","Religion","Islam","Hardcover",4,2,21.83,12
"The Sealed Nectar Premium","Safiur Rahman Mubarakpuri","Religion","Islam","Hardcover",4.8,69,23.24,12
"Al-Adab Al-Mufrad English - Manners in Islam - Imam Bukhari","Imam Bukhari","Religion","Islam","Hardcover",4.6,219,11.16,12
"Ayodhya: City of Faith, City of Discord","Valay Singh","Religion","Islam","Kindle Edition",4.2,35,27.1,12
"Holy Quran – Urdu translation in ROMAN Script with Transliteration and Arabic Text by Mufti Taqi Usmani","Mufti Muhammad Taqi Usmani","Religion","Islam","Hardcover",4.8,25,26.69,12
"Qisasul Ambiya Quran-O-Hadees-e-Saheeha Ki Roshni mein Urdu Translation in Roman Script","Imam Abul Fida IBN-E-KASEER AL-DAMSHAQI","Religion","Islam","Hardcover",4.9,35,24.7,12
"Rumi Quotes","Rumi","Religion","Islam","Paperback",4.2,89,9.17,12
"LISANUL QURAN | New TWO COLOUR Edition | لسان القرآن (حص�? ا�?ل تا چ�?ارم) د�? رنگ�?ں میں","Amir Suhail","Religion","Islam","Hardcover",0,0,24.21,12
"Qur'an Sharief Hindi Translation","Mohmmad Farooq Khan","Religion","Islam","Hardcover",4.3,163,16.84,12
"The Sealed Nectar (Ar Raheeq Al Makhtum)","Safi-ur-Rahman al-Mubarakpuri","Religion","Islam","Hardcover",4.7,44,13.83,12
"Eden: An Indian Exploration Of Jewish, Christian And Islamic Lore","DEVDUTT PATTANAIK","Religion","Islam","Paperback",4.5,192,19.46,12
"Tauzeehul Quran (Asaan Tarjuma E Quran) (Urdu Translation in Roman Script with transliteration & Arabic Text) (Moallif Mufti Muhammad Taqi Usmani)","Mufti Muhammad Taqi Usmaani","Religion","Islam","Hardcover",4.9,80,35.27,12
"Quran 30 Para Set (Ap) with Pouch Bag - POCKET SIZE","Allah Subhanahu Wa Ta'ala","Religion","Islam","Paperback",4.5,145,11.16,12
"The Glorious Quran - English Translation with annotations based on earliest authoritative sources (with Parallel Arabic Text)","Zafarul-Islam Khan","Religion","Islam","Hardcover",5,3,54.83,12
"Bahubali: 63 Insights into Jainism","Devdutt Pattanaik","Religion","Jainism","Hardcover",4.7,52,16.21,12
"சமணம்: ஓர் எளிய அறிம�?கம் (Tamil Edition)","பா. ராகவன் Pa Raghavan","Religion","Jainism","Kindle Edition",4.1,101,3.64,12
"Third Eye: Third Eye Activation Mastery, Easy And Simple Guide To Activating Your Third Eye Within 24 Hours (Third Eye Awakening, Pineal Gland Activation, Opening the Third Eye)","Alicia Stevens","Religion","Jainism","Kindle Edition",4,39,5.67,12
"Poojan Paath Pradeep Jinvani Sangrah","Poojan Paath Pradeep","Religion","Jainism","Paperback",4.5,42,13.1,12
"CHAKRAS: Mudras for Balancing and Awakening Chakras: The Powerful Personalised Meditation Guide, Cleanse And Activate Your 7 Chakras, Feel Energised And ... Mudras, Enlightenment, Spirituality)","Hannah O. White","Religion","Jainism","Kindle Edition",3.8,24,3.78,12
"Jainism (Read & Shine)","Team Pegasus","Religion","Jainism","Paperback",4,63,4.37,12
"Kalpa Sutra of Bhadrabahu Svami (Lala S.L. Jain)","K.C. Lalwani","Religion","Jainism","Hardcover",4.2,10,16.5,12
"Jainism for Children: The 24 Founders","Nish Shah","Religion","Jainism","Kindle Edition",4.5,25,19.41,12
"Jain Dharma Aur Darshan","Kamala Pant","Religion","Jainism","Paperback",4,2,17.9,12
"History and Doctrines of the Ajivikas: A Vanished Indian Religion","A.L. Basham","Religion","Jainism","Hardcover",4.6,19,43.28,12
"Atmasiddhi Shastra: Six Spiritual Truths of the Soul (Concise & Complete Commentary)","Pujya Gurudevshri Rakeshji","Religion","Jainism","Hardcover",4.7,422,16.25,12
"Awaken Your Mind","Acharya Mahapragya","Religion","Jainism","Kindle Edition",4,2,10.92,12
"English Pratikraman (Jaina Education Series)","Pravin K. Shah","Religion","Jainism","Kindle Edition",4,6,3.15,12
